"Gridcode","species"
101400,"Trillium govanianum"
101400,"Dactylorhiza hatagirea"
101400,"Fritillaria cirrhosa"
101401,"Juncus articulatus"
101401,"Typha angustifolia"
101401,"Monochoria korsakowii"
101401,"Typha orientalis"
101401,"Vallisneria natans"
101401,"Najas indica"
101401,"Sagittaria trifolia"
101401,"Blyxa japonica"
101401,"Monochoria vaginalis"
101401,"Juncus prismatocarpus"
101401,"Lasia spinosa"
101401,"Nechamandra alternifolia"
101401,"Cyanotis axillaris"
101401,"Colocasia esculenta"
101401,"Wolffia globosa"
101401,"Juncus wallichianus"
101401,"Colocasia fallax"
101401,"Potamogeton natans"
101401,"Najas minor"
101401,"Hedychium spicatum"
101401,"Hydrilla verticillata"
101401,"Najas graminea"
101401,"Potamogeton nodosus"
101401,"Ottelia alismoides"
101401,"Alisma plantago-aquatica"
101401,"Blyxa aubertii"
101401,"Juncus bufonius"
101401,"Oryza meyeriana"
101401,"Oryza nivara"
101401,"Oryza officinalis"
101401,"Spirodela polyrhiza"
101401,"Potamogeton octandrus"
101401,"Potamogeton pusillus"
101401,"Stuckenia pectinata"
101401,"Typha domingensis"
101401,"Typha elephantina"
101401,"Paris polyphylla"
101401,"Trillium govanianum"
101401,"Fritillaria cirrhosa"
101402,"Juncus articulatus"
101402,"Typha angustifolia"
101402,"Monochoria korsakowii"
101402,"Typha orientalis"
101402,"Vallisneria natans"
101402,"Najas indica"
101402,"Sagittaria trifolia"
101402,"Blyxa japonica"
101402,"Monochoria vaginalis"
101402,"Juncus prismatocarpus"
101402,"Lasia spinosa"
101402,"Nechamandra alternifolia"
101402,"Cyanotis axillaris"
101402,"Colocasia esculenta"
101402,"Wolffia globosa"
101402,"Juncus wallichianus"
101402,"Colocasia fallax"
101402,"Potamogeton natans"
101402,"Najas minor"
101402,"Hedychium spicatum"
101402,"Hydrilla verticillata"
101402,"Najas graminea"
101402,"Potamogeton nodosus"
101402,"Ottelia alismoides"
101402,"Alisma plantago-aquatica"
101402,"Blyxa aubertii"
101402,"Juncus bufonius"
101402,"Oryza meyeriana"
101402,"Oryza nivara"
101402,"Oryza officinalis"
101402,"Spirodela polyrhiza"
101402,"Potamogeton octandrus"
101402,"Potamogeton pusillus"
101402,"Stuckenia pectinata"
101402,"Typha domingensis"
101402,"Typha elephantina"
101402,"Paris polyphylla"
101402,"Trillium govanianum"
101402,"Dactylorhiza hatagirea"
101402,"Fritillaria cirrhosa"
101403,"Juncus articulatus"
101403,"Typha angustifolia"
101403,"Monochoria korsakowii"
101403,"Typha orientalis"
101403,"Vallisneria natans"
101403,"Najas indica"
101403,"Sagittaria trifolia"
101403,"Blyxa japonica"
101403,"Monochoria vaginalis"
101403,"Juncus prismatocarpus"
101403,"Lasia spinosa"
101403,"Nechamandra alternifolia"
101403,"Cyanotis axillaris"
101403,"Colocasia esculenta"
101403,"Wolffia globosa"
101403,"Juncus wallichianus"
101403,"Colocasia fallax"
101403,"Potamogeton natans"
101403,"Najas minor"
101403,"Hedychium spicatum"
101403,"Hydrilla verticillata"
101403,"Najas graminea"
101403,"Potamogeton nodosus"
101403,"Ottelia alismoides"
101403,"Alisma plantago-aquatica"
101403,"Blyxa aubertii"
101403,"Juncus bufonius"
101403,"Oryza meyeriana"
101403,"Oryza nivara"
101403,"Oryza officinalis"
101403,"Spirodela polyrhiza"
101403,"Potamogeton octandrus"
101403,"Potamogeton pusillus"
101403,"Stuckenia pectinata"
101403,"Typha domingensis"
101403,"Typha elephantina"
101403,"Paris polyphylla"
101403,"Trillium govanianum"
101403,"Dactylorhiza hatagirea"
101403,"Fritillaria cirrhosa"
101404,"Juncus articulatus"
101404,"Typha angustifolia"
101404,"Monochoria korsakowii"
101404,"Typha orientalis"
101404,"Vallisneria natans"
101404,"Najas indica"
101404,"Sagittaria trifolia"
101404,"Blyxa japonica"
101404,"Monochoria vaginalis"
101404,"Juncus prismatocarpus"
101404,"Lasia spinosa"
101404,"Nechamandra alternifolia"
101404,"Cyanotis axillaris"
101404,"Colocasia esculenta"
101404,"Wolffia globosa"
101404,"Juncus wallichianus"
101404,"Colocasia fallax"
101404,"Potamogeton natans"
101404,"Najas minor"
101404,"Hedychium spicatum"
101404,"Hydrilla verticillata"
101404,"Najas graminea"
101404,"Potamogeton nodosus"
101404,"Ottelia alismoides"
101404,"Alisma plantago-aquatica"
101404,"Blyxa aubertii"
101404,"Juncus bufonius"
101404,"Oryza meyeriana"
101404,"Oryza nivara"
101404,"Oryza officinalis"
101404,"Spirodela polyrhiza"
101404,"Potamogeton octandrus"
101404,"Potamogeton pusillus"
101404,"Stuckenia pectinata"
101404,"Typha domingensis"
101404,"Typha elephantina"
101404,"Paris polyphylla"
101404,"Trillium govanianum"
101404,"Dactylorhiza hatagirea"
101404,"Fritillaria cirrhosa"
101405,"Juncus articulatus"
101405,"Typha angustifolia"
101405,"Monochoria korsakowii"
101405,"Typha orientalis"
101405,"Vallisneria natans"
101405,"Najas indica"
101405,"Sagittaria trifolia"
101405,"Blyxa japonica"
101405,"Monochoria vaginalis"
101405,"Juncus prismatocarpus"
101405,"Lasia spinosa"
101405,"Nechamandra alternifolia"
101405,"Cyanotis axillaris"
101405,"Colocasia esculenta"
101405,"Wolffia globosa"
101405,"Juncus wallichianus"
101405,"Colocasia fallax"
101405,"Potamogeton natans"
101405,"Najas minor"
101405,"Hedychium spicatum"
101405,"Hydrilla verticillata"
101405,"Najas graminea"
101405,"Potamogeton nodosus"
101405,"Ottelia alismoides"
101405,"Alisma plantago-aquatica"
101405,"Blyxa aubertii"
101405,"Juncus bufonius"
101405,"Oryza meyeriana"
101405,"Oryza nivara"
101405,"Oryza officinalis"
101405,"Spirodela polyrhiza"
101405,"Potamogeton octandrus"
101405,"Potamogeton pusillus"
101405,"Stuckenia pectinata"
101405,"Typha domingensis"
101405,"Typha elephantina"
101405,"Paris polyphylla"
101405,"Trillium govanianum"
101405,"Dactylorhiza hatagirea"
101405,"Fritillaria cirrhosa"
101406,"Juncus articulatus"
101406,"Typha angustifolia"
101406,"Monochoria korsakowii"
101406,"Typha orientalis"
101406,"Vallisneria natans"
101406,"Najas indica"
101406,"Sagittaria trifolia"
101406,"Blyxa japonica"
101406,"Monochoria vaginalis"
101406,"Juncus prismatocarpus"
101406,"Lasia spinosa"
101406,"Nechamandra alternifolia"
101406,"Cyanotis axillaris"
101406,"Colocasia esculenta"
101406,"Wolffia globosa"
101406,"Juncus wallichianus"
101406,"Colocasia fallax"
101406,"Potamogeton natans"
101406,"Najas minor"
101406,"Hedychium spicatum"
101406,"Hydrilla verticillata"
101406,"Najas graminea"
101406,"Potamogeton nodosus"
101406,"Ottelia alismoides"
101406,"Alisma plantago-aquatica"
101406,"Blyxa aubertii"
101406,"Juncus bufonius"
101406,"Oryza meyeriana"
101406,"Oryza nivara"
101406,"Oryza officinalis"
101406,"Spirodela polyrhiza"
101406,"Potamogeton octandrus"
101406,"Potamogeton pusillus"
101406,"Stuckenia pectinata"
101406,"Typha domingensis"
101406,"Typha elephantina"
101406,"Paris polyphylla"
101406,"Trillium govanianum"
101406,"Dactylorhiza hatagirea"
101406,"Fritillaria cirrhosa"
101407,"Juncus articulatus"
101407,"Typha angustifolia"
101407,"Monochoria korsakowii"
101407,"Typha orientalis"
101407,"Vallisneria natans"
101407,"Najas indica"
101407,"Sagittaria trifolia"
101407,"Blyxa japonica"
101407,"Monochoria vaginalis"
101407,"Juncus prismatocarpus"
101407,"Lasia spinosa"
101407,"Nechamandra alternifolia"
101407,"Cyanotis axillaris"
101407,"Colocasia esculenta"
101407,"Wolffia globosa"
101407,"Juncus wallichianus"
101407,"Colocasia fallax"
101407,"Potamogeton natans"
101407,"Najas minor"
101407,"Hedychium spicatum"
101407,"Hydrilla verticillata"
101407,"Najas graminea"
101407,"Potamogeton nodosus"
101407,"Ottelia alismoides"
101407,"Alisma plantago-aquatica"
101407,"Blyxa aubertii"
101407,"Juncus bufonius"
101407,"Oryza meyeriana"
101407,"Oryza nivara"
101407,"Oryza officinalis"
101407,"Spirodela polyrhiza"
101407,"Potamogeton octandrus"
101407,"Potamogeton pusillus"
101407,"Stuckenia pectinata"
101407,"Typha domingensis"
101407,"Typha elephantina"
101407,"Paris polyphylla"
101407,"Trillium govanianum"
101407,"Dactylorhiza hatagirea"
101407,"Fritillaria cirrhosa"
101408,"Juncus articulatus"
101408,"Typha angustifolia"
101408,"Monochoria korsakowii"
101408,"Typha orientalis"
101408,"Vallisneria natans"
101408,"Najas indica"
101408,"Sagittaria trifolia"
101408,"Blyxa japonica"
101408,"Monochoria vaginalis"
101408,"Juncus prismatocarpus"
101408,"Lasia spinosa"
101408,"Nechamandra alternifolia"
101408,"Cyanotis axillaris"
101408,"Colocasia esculenta"
101408,"Wolffia globosa"
101408,"Juncus wallichianus"
101408,"Colocasia fallax"
101408,"Potamogeton natans"
101408,"Najas minor"
101408,"Hedychium spicatum"
101408,"Hydrilla verticillata"
101408,"Najas graminea"
101408,"Potamogeton nodosus"
101408,"Ottelia alismoides"
101408,"Alisma plantago-aquatica"
101408,"Blyxa aubertii"
101408,"Juncus bufonius"
101408,"Oryza meyeriana"
101408,"Oryza nivara"
101408,"Oryza officinalis"
101408,"Spirodela polyrhiza"
101408,"Potamogeton octandrus"
101408,"Potamogeton pusillus"
101408,"Stuckenia pectinata"
101408,"Typha domingensis"
101408,"Typha elephantina"
101408,"Paris polyphylla"
101408,"Trillium govanianum"
101408,"Dactylorhiza hatagirea"
101408,"Fritillaria cirrhosa"
101409,"Juncus articulatus"
101409,"Typha angustifolia"
101409,"Monochoria korsakowii"
101409,"Typha orientalis"
101409,"Vallisneria natans"
101409,"Najas indica"
101409,"Sagittaria trifolia"
101409,"Blyxa japonica"
101409,"Monochoria vaginalis"
101409,"Juncus prismatocarpus"
101409,"Lasia spinosa"
101409,"Nechamandra alternifolia"
101409,"Cyanotis axillaris"
101409,"Colocasia esculenta"
101409,"Wolffia globosa"
101409,"Juncus wallichianus"
101409,"Colocasia fallax"
101409,"Potamogeton natans"
101409,"Najas minor"
101409,"Hedychium spicatum"
101409,"Hydrilla verticillata"
101409,"Najas graminea"
101409,"Potamogeton nodosus"
101409,"Ottelia alismoides"
101409,"Alisma plantago-aquatica"
101409,"Blyxa aubertii"
101409,"Juncus bufonius"
101409,"Oryza meyeriana"
101409,"Oryza nivara"
101409,"Oryza officinalis"
101409,"Spirodela polyrhiza"
101409,"Potamogeton octandrus"
101409,"Potamogeton pusillus"
101409,"Stuckenia pectinata"
101409,"Typha domingensis"
101409,"Typha elephantina"
101409,"Paris polyphylla"
101409,"Trillium govanianum"
101409,"Dactylorhiza hatagirea"
101409,"Fritillaria cirrhosa"
101410,"Juncus articulatus"
101410,"Typha angustifolia"
101410,"Monochoria korsakowii"
101410,"Typha orientalis"
101410,"Vallisneria natans"
101410,"Najas indica"
101410,"Sagittaria trifolia"
101410,"Blyxa japonica"
101410,"Monochoria vaginalis"
101410,"Juncus prismatocarpus"
101410,"Lasia spinosa"
101410,"Nechamandra alternifolia"
101410,"Cyanotis axillaris"
101410,"Colocasia esculenta"
101410,"Wolffia globosa"
101410,"Juncus wallichianus"
101410,"Colocasia fallax"
101410,"Potamogeton natans"
101410,"Najas minor"
101410,"Hedychium spicatum"
101410,"Hydrilla verticillata"
101410,"Najas graminea"
101410,"Potamogeton nodosus"
101410,"Ottelia alismoides"
101410,"Alisma plantago-aquatica"
101410,"Blyxa aubertii"
101410,"Juncus bufonius"
101410,"Oryza meyeriana"
101410,"Oryza nivara"
101410,"Oryza officinalis"
101410,"Spirodela polyrhiza"
101410,"Potamogeton octandrus"
101410,"Potamogeton pusillus"
101410,"Stuckenia pectinata"
101410,"Typha domingensis"
101410,"Typha elephantina"
101410,"Paris polyphylla"
101410,"Trillium govanianum"
101410,"Dactylorhiza hatagirea"
101410,"Fritillaria cirrhosa"
101411,"Juncus articulatus"
101411,"Typha angustifolia"
101411,"Monochoria korsakowii"
101411,"Typha orientalis"
101411,"Vallisneria natans"
101411,"Najas indica"
101411,"Sagittaria trifolia"
101411,"Blyxa japonica"
101411,"Monochoria vaginalis"
101411,"Juncus prismatocarpus"
101411,"Lasia spinosa"
101411,"Nechamandra alternifolia"
101411,"Cyanotis axillaris"
101411,"Colocasia esculenta"
101411,"Wolffia globosa"
101411,"Juncus wallichianus"
101411,"Colocasia fallax"
101411,"Potamogeton natans"
101411,"Najas minor"
101411,"Hedychium spicatum"
101411,"Hydrilla verticillata"
101411,"Najas graminea"
101411,"Potamogeton nodosus"
101411,"Ottelia alismoides"
101411,"Alisma plantago-aquatica"
101411,"Blyxa aubertii"
101411,"Juncus bufonius"
101411,"Oryza meyeriana"
101411,"Oryza nivara"
101411,"Oryza officinalis"
101411,"Spirodela polyrhiza"
101411,"Potamogeton octandrus"
101411,"Potamogeton pusillus"
101411,"Stuckenia pectinata"
101411,"Typha domingensis"
101411,"Typha elephantina"
101411,"Paris polyphylla"
101411,"Trillium govanianum"
101411,"Dactylorhiza hatagirea"
101411,"Fritillaria cirrhosa"
101412,"Juncus articulatus"
101412,"Typha angustifolia"
101412,"Monochoria korsakowii"
101412,"Typha orientalis"
101412,"Vallisneria natans"
101412,"Najas indica"
101412,"Sagittaria trifolia"
101412,"Blyxa japonica"
101412,"Monochoria vaginalis"
101412,"Juncus prismatocarpus"
101412,"Lasia spinosa"
101412,"Nechamandra alternifolia"
101412,"Cyanotis axillaris"
101412,"Colocasia esculenta"
101412,"Wolffia globosa"
101412,"Juncus wallichianus"
101412,"Colocasia fallax"
101412,"Potamogeton natans"
101412,"Najas minor"
101412,"Hedychium spicatum"
101412,"Hydrilla verticillata"
101412,"Najas graminea"
101412,"Potamogeton nodosus"
101412,"Ottelia alismoides"
101412,"Alisma plantago-aquatica"
101412,"Blyxa aubertii"
101412,"Juncus bufonius"
101412,"Oryza meyeriana"
101412,"Oryza nivara"
101412,"Oryza officinalis"
101412,"Spirodela polyrhiza"
101412,"Potamogeton octandrus"
101412,"Potamogeton pusillus"
101412,"Stuckenia pectinata"
101412,"Typha domingensis"
101412,"Typha elephantina"
101412,"Paris polyphylla"
101412,"Trillium govanianum"
101412,"Dactylorhiza hatagirea"
101412,"Fritillaria cirrhosa"
101413,"Juncus articulatus"
101413,"Typha angustifolia"
101413,"Monochoria korsakowii"
101413,"Typha orientalis"
101413,"Vallisneria natans"
101413,"Najas indica"
101413,"Sagittaria trifolia"
101413,"Blyxa japonica"
101413,"Monochoria vaginalis"
101413,"Juncus prismatocarpus"
101413,"Lasia spinosa"
101413,"Nechamandra alternifolia"
101413,"Cyanotis axillaris"
101413,"Colocasia esculenta"
101413,"Wolffia globosa"
101413,"Juncus wallichianus"
101413,"Colocasia fallax"
101413,"Potamogeton natans"
101413,"Najas minor"
101413,"Hedychium spicatum"
101413,"Hydrilla verticillata"
101413,"Najas graminea"
101413,"Potamogeton nodosus"
101413,"Ottelia alismoides"
101413,"Alisma plantago-aquatica"
101413,"Blyxa aubertii"
101413,"Juncus bufonius"
101413,"Oryza meyeriana"
101413,"Oryza nivara"
101413,"Oryza officinalis"
101413,"Spirodela polyrhiza"
101413,"Potamogeton octandrus"
101413,"Potamogeton pusillus"
101413,"Stuckenia pectinata"
101413,"Typha domingensis"
101413,"Typha elephantina"
101413,"Paris polyphylla"
101413,"Trillium govanianum"
101413,"Dactylorhiza hatagirea"
101413,"Fritillaria cirrhosa"
101414,"Juncus articulatus"
101414,"Typha angustifolia"
101414,"Monochoria korsakowii"
101414,"Typha orientalis"
101414,"Vallisneria natans"
101414,"Najas indica"
101414,"Sagittaria trifolia"
101414,"Blyxa japonica"
101414,"Monochoria vaginalis"
101414,"Juncus prismatocarpus"
101414,"Lasia spinosa"
101414,"Nechamandra alternifolia"
101414,"Cyanotis axillaris"
101414,"Colocasia esculenta"
101414,"Wolffia globosa"
101414,"Juncus wallichianus"
101414,"Colocasia fallax"
101414,"Potamogeton natans"
101414,"Najas minor"
101414,"Hedychium spicatum"
101414,"Hydrilla verticillata"
101414,"Najas graminea"
101414,"Potamogeton nodosus"
101414,"Ottelia alismoides"
101414,"Alisma plantago-aquatica"
101414,"Blyxa aubertii"
101414,"Juncus bufonius"
101414,"Oryza meyeriana"
101414,"Oryza nivara"
101414,"Oryza officinalis"
101414,"Spirodela polyrhiza"
101414,"Potamogeton octandrus"
101414,"Potamogeton pusillus"
101414,"Stuckenia pectinata"
101414,"Typha domingensis"
101414,"Typha elephantina"
101414,"Paris polyphylla"
101414,"Trillium govanianum"
101414,"Dactylorhiza hatagirea"
101414,"Fritillaria cirrhosa"
101415,"Juncus articulatus"
101415,"Typha angustifolia"
101415,"Monochoria korsakowii"
101415,"Typha orientalis"
101415,"Vallisneria natans"
101415,"Najas indica"
101415,"Sagittaria trifolia"
101415,"Blyxa japonica"
101415,"Monochoria vaginalis"
101415,"Juncus prismatocarpus"
101415,"Lasia spinosa"
101415,"Nechamandra alternifolia"
101415,"Cyanotis axillaris"
101415,"Colocasia esculenta"
101415,"Wolffia globosa"
101415,"Juncus wallichianus"
101415,"Colocasia fallax"
101415,"Potamogeton natans"
101415,"Najas minor"
101415,"Hedychium spicatum"
101415,"Hydrilla verticillata"
101415,"Najas graminea"
101415,"Potamogeton nodosus"
101415,"Ottelia alismoides"
101415,"Alisma plantago-aquatica"
101415,"Blyxa aubertii"
101415,"Juncus bufonius"
101415,"Oryza meyeriana"
101415,"Oryza nivara"
101415,"Oryza officinalis"
101415,"Spirodela polyrhiza"
101415,"Potamogeton octandrus"
101415,"Potamogeton pusillus"
101415,"Stuckenia pectinata"
101415,"Typha domingensis"
101415,"Typha elephantina"
101415,"Paris polyphylla"
101415,"Trillium govanianum"
101415,"Dactylorhiza hatagirea"
101415,"Fritillaria cirrhosa"
101416,"Juncus articulatus"
101416,"Typha angustifolia"
101416,"Monochoria korsakowii"
101416,"Typha orientalis"
101416,"Vallisneria natans"
101416,"Najas indica"
101416,"Sagittaria trifolia"
101416,"Blyxa japonica"
101416,"Monochoria vaginalis"
101416,"Juncus prismatocarpus"
101416,"Lasia spinosa"
101416,"Nechamandra alternifolia"
101416,"Cyanotis axillaris"
101416,"Colocasia esculenta"
101416,"Wolffia globosa"
101416,"Juncus wallichianus"
101416,"Colocasia fallax"
101416,"Potamogeton natans"
101416,"Najas minor"
101416,"Hedychium spicatum"
101416,"Hydrilla verticillata"
101416,"Najas graminea"
101416,"Potamogeton nodosus"
101416,"Ottelia alismoides"
101416,"Alisma plantago-aquatica"
101416,"Blyxa aubertii"
101416,"Juncus bufonius"
101416,"Oryza meyeriana"
101416,"Oryza nivara"
101416,"Oryza officinalis"
101416,"Spirodela polyrhiza"
101416,"Potamogeton octandrus"
101416,"Potamogeton pusillus"
101416,"Stuckenia pectinata"
101416,"Typha domingensis"
101416,"Typha elephantina"
101416,"Paris polyphylla"
101416,"Trillium govanianum"
101416,"Dactylorhiza hatagirea"
101416,"Fritillaria cirrhosa"
101417,"Juncus articulatus"
101417,"Typha angustifolia"
101417,"Monochoria korsakowii"
101417,"Typha orientalis"
101417,"Vallisneria natans"
101417,"Najas indica"
101417,"Sagittaria trifolia"
101417,"Blyxa japonica"
101417,"Monochoria vaginalis"
101417,"Juncus prismatocarpus"
101417,"Lasia spinosa"
101417,"Nechamandra alternifolia"
101417,"Cyanotis axillaris"
101417,"Colocasia esculenta"
101417,"Wolffia globosa"
101417,"Juncus wallichianus"
101417,"Colocasia fallax"
101417,"Potamogeton natans"
101417,"Najas minor"
101417,"Hedychium spicatum"
101417,"Hydrilla verticillata"
101417,"Najas graminea"
101417,"Potamogeton nodosus"
101417,"Ottelia alismoides"
101417,"Alisma plantago-aquatica"
101417,"Blyxa aubertii"
101417,"Juncus bufonius"
101417,"Oryza meyeriana"
101417,"Oryza nivara"
101417,"Oryza officinalis"
101417,"Spirodela polyrhiza"
101417,"Potamogeton octandrus"
101417,"Potamogeton pusillus"
101417,"Stuckenia pectinata"
101417,"Typha domingensis"
101417,"Typha elephantina"
101417,"Paris polyphylla"
101417,"Trillium govanianum"
101417,"Dactylorhiza hatagirea"
101417,"Fritillaria cirrhosa"
101418,"Juncus articulatus"
101418,"Typha angustifolia"
101418,"Monochoria korsakowii"
101418,"Typha orientalis"
101418,"Vallisneria natans"
101418,"Najas indica"
101418,"Sagittaria trifolia"
101418,"Blyxa japonica"
101418,"Monochoria vaginalis"
101418,"Juncus prismatocarpus"
101418,"Lasia spinosa"
101418,"Nechamandra alternifolia"
101418,"Cyanotis axillaris"
101418,"Colocasia esculenta"
101418,"Wolffia globosa"
101418,"Juncus wallichianus"
101418,"Colocasia fallax"
101418,"Potamogeton natans"
101418,"Najas minor"
101418,"Hedychium spicatum"
101418,"Hydrilla verticillata"
101418,"Najas graminea"
101418,"Potamogeton nodosus"
101418,"Ottelia alismoides"
101418,"Alisma plantago-aquatica"
101418,"Blyxa aubertii"
101418,"Juncus bufonius"
101418,"Oryza meyeriana"
101418,"Oryza nivara"
101418,"Oryza officinalis"
101418,"Spirodela polyrhiza"
101418,"Potamogeton octandrus"
101418,"Potamogeton pusillus"
101418,"Stuckenia pectinata"
101418,"Typha domingensis"
101418,"Typha elephantina"
101418,"Paris polyphylla"
101418,"Trillium govanianum"
101418,"Dactylorhiza hatagirea"
101418,"Fritillaria cirrhosa"
101419,"Juncus articulatus"
101419,"Typha angustifolia"
101419,"Monochoria korsakowii"
101419,"Typha orientalis"
101419,"Vallisneria natans"
101419,"Najas indica"
101419,"Sagittaria trifolia"
101419,"Blyxa japonica"
101419,"Monochoria vaginalis"
101419,"Juncus prismatocarpus"
101419,"Lasia spinosa"
101419,"Nechamandra alternifolia"
101419,"Cyanotis axillaris"
101419,"Colocasia esculenta"
101419,"Wolffia globosa"
101419,"Juncus wallichianus"
101419,"Colocasia fallax"
101419,"Potamogeton natans"
101419,"Najas minor"
101419,"Hedychium spicatum"
101419,"Hydrilla verticillata"
101419,"Najas graminea"
101419,"Potamogeton nodosus"
101419,"Ottelia alismoides"
101419,"Alisma plantago-aquatica"
101419,"Blyxa aubertii"
101419,"Juncus bufonius"
101419,"Oryza meyeriana"
101419,"Oryza nivara"
101419,"Oryza officinalis"
101419,"Spirodela polyrhiza"
101419,"Potamogeton octandrus"
101419,"Potamogeton pusillus"
101419,"Stuckenia pectinata"
101419,"Typha domingensis"
101419,"Typha elephantina"
101419,"Paris polyphylla"
101419,"Trillium govanianum"
101419,"Dactylorhiza hatagirea"
101419,"Fritillaria cirrhosa"
101420,"Juncus articulatus"
101420,"Typha angustifolia"
101420,"Monochoria korsakowii"
101420,"Typha orientalis"
101420,"Vallisneria natans"
101420,"Najas indica"
101420,"Sagittaria trifolia"
101420,"Blyxa japonica"
101420,"Monochoria vaginalis"
101420,"Juncus prismatocarpus"
101420,"Lasia spinosa"
101420,"Nechamandra alternifolia"
101420,"Cyanotis axillaris"
101420,"Colocasia esculenta"
101420,"Wolffia globosa"
101420,"Juncus wallichianus"
101420,"Colocasia fallax"
101420,"Potamogeton natans"
101420,"Najas minor"
101420,"Hedychium spicatum"
101420,"Hydrilla verticillata"
101420,"Najas graminea"
101420,"Potamogeton nodosus"
101420,"Ottelia alismoides"
101420,"Alisma plantago-aquatica"
101420,"Blyxa aubertii"
101420,"Juncus bufonius"
101420,"Oryza meyeriana"
101420,"Oryza nivara"
101420,"Oryza officinalis"
101420,"Spirodela polyrhiza"
101420,"Potamogeton octandrus"
101420,"Potamogeton pusillus"
101420,"Stuckenia pectinata"
101420,"Typha domingensis"
101420,"Typha elephantina"
101420,"Paris polyphylla"
101420,"Trillium govanianum"
101420,"Dactylorhiza hatagirea"
101420,"Fritillaria cirrhosa"
101421,"Juncus articulatus"
101421,"Typha angustifolia"
101421,"Monochoria korsakowii"
101421,"Typha orientalis"
101421,"Vallisneria natans"
101421,"Najas indica"
101421,"Sagittaria trifolia"
101421,"Blyxa japonica"
101421,"Monochoria vaginalis"
101421,"Juncus prismatocarpus"
101421,"Lasia spinosa"
101421,"Nechamandra alternifolia"
101421,"Cyanotis axillaris"
101421,"Colocasia esculenta"
101421,"Wolffia globosa"
101421,"Juncus wallichianus"
101421,"Colocasia fallax"
101421,"Potamogeton natans"
101421,"Najas minor"
101421,"Hedychium spicatum"
101421,"Hydrilla verticillata"
101421,"Najas graminea"
101421,"Potamogeton nodosus"
101421,"Ottelia alismoides"
101421,"Alisma plantago-aquatica"
101421,"Blyxa aubertii"
101421,"Juncus bufonius"
101421,"Oryza meyeriana"
101421,"Oryza nivara"
101421,"Oryza officinalis"
101421,"Spirodela polyrhiza"
101421,"Potamogeton octandrus"
101421,"Potamogeton pusillus"
101421,"Stuckenia pectinata"
101421,"Typha domingensis"
101421,"Typha elephantina"
101421,"Paris polyphylla"
101421,"Trillium govanianum"
101421,"Dactylorhiza hatagirea"
101421,"Fritillaria cirrhosa"
101422,"Juncus articulatus"
101422,"Typha angustifolia"
101422,"Monochoria korsakowii"
101422,"Typha orientalis"
101422,"Vallisneria natans"
101422,"Najas indica"
101422,"Sagittaria trifolia"
101422,"Blyxa japonica"
101422,"Monochoria vaginalis"
101422,"Juncus prismatocarpus"
101422,"Lasia spinosa"
101422,"Nechamandra alternifolia"
101422,"Cyanotis axillaris"
101422,"Colocasia esculenta"
101422,"Wolffia globosa"
101422,"Juncus wallichianus"
101422,"Colocasia fallax"
101422,"Potamogeton natans"
101422,"Najas minor"
101422,"Hedychium spicatum"
101422,"Hydrilla verticillata"
101422,"Najas graminea"
101422,"Potamogeton nodosus"
101422,"Ottelia alismoides"
101422,"Alisma plantago-aquatica"
101422,"Blyxa aubertii"
101422,"Juncus bufonius"
101422,"Oryza meyeriana"
101422,"Oryza nivara"
101422,"Oryza officinalis"
101422,"Spirodela polyrhiza"
101422,"Potamogeton octandrus"
101422,"Potamogeton pusillus"
101422,"Stuckenia pectinata"
101422,"Typha domingensis"
101422,"Typha elephantina"
101422,"Paris polyphylla"
101422,"Trillium govanianum"
101422,"Dactylorhiza hatagirea"
101422,"Fritillaria cirrhosa"
101423,"Schoenoplectus tabernaemontani"
101423,"Juncus articulatus"
101423,"Typha angustifolia"
101423,"Monochoria korsakowii"
101423,"Typha orientalis"
101423,"Vallisneria natans"
101423,"Najas indica"
101423,"Sagittaria trifolia"
101423,"Blyxa japonica"
101423,"Monochoria vaginalis"
101423,"Juncus prismatocarpus"
101423,"Lasia spinosa"
101423,"Nechamandra alternifolia"
101423,"Cyanotis axillaris"
101423,"Colocasia esculenta"
101423,"Wolffia globosa"
101423,"Juncus wallichianus"
101423,"Colocasia fallax"
101423,"Potamogeton natans"
101423,"Najas minor"
101423,"Hedychium spicatum"
101423,"Hydrilla verticillata"
101423,"Najas graminea"
101423,"Potamogeton nodosus"
101423,"Ottelia alismoides"
101423,"Alisma plantago-aquatica"
101423,"Blyxa aubertii"
101423,"Juncus bufonius"
101423,"Oryza meyeriana"
101423,"Oryza nivara"
101423,"Oryza officinalis"
101423,"Spirodela polyrhiza"
101423,"Potamogeton octandrus"
101423,"Potamogeton pusillus"
101423,"Stuckenia pectinata"
101423,"Typha domingensis"
101423,"Typha elephantina"
101423,"Paris polyphylla"
101423,"Trillium govanianum"
101423,"Dactylorhiza hatagirea"
101423,"Fritillaria cirrhosa"
101424,"Schoenoplectus tabernaemontani"
101424,"Juncus articulatus"
101424,"Typha angustifolia"
101424,"Monochoria korsakowii"
101424,"Typha orientalis"
101424,"Vallisneria natans"
101424,"Najas indica"
101424,"Sagittaria trifolia"
101424,"Blyxa japonica"
101424,"Monochoria vaginalis"
101424,"Juncus prismatocarpus"
101424,"Lasia spinosa"
101424,"Nechamandra alternifolia"
101424,"Cyanotis axillaris"
101424,"Colocasia esculenta"
101424,"Wolffia globosa"
101424,"Juncus wallichianus"
101424,"Colocasia fallax"
