"Gridcode","species"
101214,"Bungarus niger"
101215,"Ptyas mucosa"
101215,"Boiga trigonata"
101215,"Calotes versicolor"
101215,"Fowlea piscator"
101215,"Oligodon arnensis"
101215,"Amphiesma stolatum"
101215,"Eryx conicus"
101215,"Coelognathus helena"
101215,"Bungarus caeruleus"
101215,"Hemidactylus brookii"
101215,"Indotyphlops braminus"
101215,"Lycodon aulicus"
101215,"Lycodon jara"
101215,"Sibynophis collaris"
101215,"Fowlea sanctijohannis"
101215,"Eutropis dissimilis"
101215,"Ovophis monticola"
101215,"Crocodylus palustris"
101215,"Naja naja"
101215,"Ferania sieboldii"
101215,"Laudakia tuberculata"
101215,"Ablepharus himalayanus"
101215,"Ablepharus sikimmensis"
101215,"Coelognathus radiatus"
101215,"Rhabdophis himalayanus"
101215,"Herpetoreas platyceps"
101215,"Psammophis condanarus"
101215,"Gloydius himalayanus"
101215,"Trimeresurus septentrionalis"
101215,"Boiga multifasciata"
101215,"Bungarus niger"
101216,"Ptyas mucosa"
101216,"Boiga trigonata"
101216,"Calotes versicolor"
101216,"Fowlea piscator"
101216,"Oligodon arnensis"
101216,"Amphiesma stolatum"
101216,"Eryx conicus"
101216,"Coelognathus helena"
101216,"Bungarus caeruleus"
101216,"Hemidactylus brookii"
101216,"Indotyphlops braminus"
101216,"Lycodon aulicus"
101216,"Sibynophis collaris"
101216,"Fowlea sanctijohannis"
101216,"Eutropis dissimilis"
101216,"Ovophis monticola"
101216,"Crocodylus palustris"
101216,"Naja naja"
101216,"Ferania sieboldii"
101216,"Laudakia tuberculata"
101216,"Ablepharus himalayanus"
101216,"Ablepharus sikimmensis"
101216,"Coelognathus radiatus"
101216,"Rhabdophis himalayanus"
101216,"Herpetoreas platyceps"
101216,"Psammophis condanarus"
101216,"Gloydius himalayanus"
101216,"Trimeresurus septentrionalis"
101216,"Boiga multifasciata"
101216,"Bungarus niger"
101217,"Ptyas mucosa"
101217,"Boiga trigonata"
101217,"Oligodon arnensis"
101217,"Amphiesma stolatum"
101217,"Eryx conicus"
101217,"Coelognathus helena"
101217,"Bungarus caeruleus"
101217,"Hemidactylus brookii"
101217,"Indotyphlops braminus"
101217,"Lycodon aulicus"
101217,"Sibynophis collaris"
101217,"Fowlea sanctijohannis"
101217,"Eutropis dissimilis"
101217,"Ovophis monticola"
101217,"Crocodylus palustris"
101217,"Naja naja"
101217,"Ferania sieboldii"
101217,"Laudakia tuberculata"
101217,"Ablepharus himalayanus"
101217,"Ablepharus sikimmensis"
101217,"Rhabdophis himalayanus"
101217,"Herpetoreas platyceps"
101217,"Psammophis condanarus"
101217,"Gloydius himalayanus"
101217,"Trimeresurus septentrionalis"
101217,"Boiga multifasciata"
101217,"Bungarus niger"
101217,"Trachischium fuscum"
101218,"Ptyas mucosa"
101218,"Boiga trigonata"
101218,"Oligodon arnensis"
101218,"Amphiesma stolatum"
101218,"Coelognathus helena"
101218,"Bungarus caeruleus"
101218,"Hemidactylus brookii"
101218,"Indotyphlops braminus"
101218,"Lycodon aulicus"
101218,"Sibynophis collaris"
101218,"Fowlea sanctijohannis"
101218,"Eutropis dissimilis"
101218,"Ovophis monticola"
101218,"Crocodylus palustris"
101218,"Naja naja"
101218,"Ferania sieboldii"
101218,"Laudakia tuberculata"
101218,"Ablepharus himalayanus"
101218,"Japalura major"
101218,"Ablepharus sikimmensis"
101218,"Sinomicrurus macclellandi"
101218,"Rhabdophis himalayanus"
101218,"Herpetoreas platyceps"
101218,"Psammophis condanarus"
101218,"Gloydius himalayanus"
101218,"Trimeresurus septentrionalis"
101218,"Boiga multifasciata"
101218,"Bungarus niger"
101218,"Trachischium fuscum"
101219,"Ptyas mucosa"
101219,"Boiga trigonata"
101219,"Oligodon arnensis"
101219,"Amphiesma stolatum"
101219,"Coelognathus helena"
101219,"Bungarus caeruleus"
101219,"Hemidactylus brookii"
101219,"Indotyphlops braminus"
101219,"Lycodon aulicus"
101219,"Sibynophis collaris"
101219,"Fowlea sanctijohannis"
101219,"Eutropis dissimilis"
101219,"Ovophis monticola"
101219,"Crocodylus palustris"
101219,"Naja naja"
101219,"Ferania sieboldii"
101219,"Laudakia tuberculata"
101219,"Ablepharus himalayanus"
101219,"Japalura major"
101219,"Ablepharus sikimmensis"
101219,"Sinomicrurus macclellandi"
101219,"Rhabdophis himalayanus"
101219,"Herpetoreas platyceps"
101219,"Psammophis condanarus"
101219,"Gloydius himalayanus"
101219,"Trimeresurus septentrionalis"
101219,"Boiga multifasciata"
101219,"Bungarus niger"
101219,"Trachischium fuscum"
101220,"Ptyas mucosa"
101220,"Boiga trigonata"
101220,"Oligodon arnensis"
101220,"Amphiesma stolatum"
101220,"Coelognathus helena"
101220,"Bungarus caeruleus"
101220,"Hemidactylus brookii"
101220,"Indotyphlops braminus"
101220,"Lycodon aulicus"
101220,"Sibynophis collaris"
101220,"Fowlea sanctijohannis"
101220,"Eutropis dissimilis"
101220,"Ovophis monticola"
101220,"Crocodylus palustris"
101220,"Naja naja"
101220,"Ferania sieboldii"
101220,"Laudakia tuberculata"
101220,"Ablepharus himalayanus"
101220,"Japalura major"
101220,"Ablepharus sikimmensis"
101220,"Sinomicrurus macclellandi"
101220,"Rhabdophis himalayanus"
101220,"Herpetoreas platyceps"
101220,"Psammophis condanarus"
101220,"Gloydius himalayanus"
101220,"Trimeresurus septentrionalis"
101220,"Boiga multifasciata"
101220,"Bungarus niger"
101220,"Trachischium fuscum"
101221,"Ptyas mucosa"
101221,"Boiga trigonata"
101221,"Oligodon arnensis"
101221,"Amphiesma stolatum"
101221,"Coelognathus helena"
101221,"Bungarus caeruleus"
101221,"Hemidactylus brookii"
101221,"Indotyphlops braminus"
101221,"Lycodon aulicus"
101221,"Sibynophis collaris"
101221,"Fowlea sanctijohannis"
101221,"Eutropis dissimilis"
101221,"Ovophis monticola"
101221,"Crocodylus palustris"
101221,"Ferania sieboldii"
101221,"Laudakia tuberculata"
101221,"Ablepharus himalayanus"
101221,"Japalura major"
101221,"Ablepharus sikimmensis"
101221,"Sinomicrurus macclellandi"
101221,"Rhabdophis himalayanus"
101221,"Herpetoreas platyceps"
101221,"Gloydius himalayanus"
101221,"Trimeresurus septentrionalis"
101221,"Boiga multifasciata"
101221,"Bungarus niger"
101221,"Trachischium fuscum"
101222,"Ptyas mucosa"
101222,"Boiga trigonata"
101222,"Amphiesma stolatum"
101222,"Coelognathus helena"
101222,"Bungarus caeruleus"
101222,"Hemidactylus brookii"
101222,"Indotyphlops braminus"
101222,"Lycodon aulicus"
101222,"Sibynophis collaris"
101222,"Fowlea sanctijohannis"
101222,"Ovophis monticola"
101222,"Crocodylus palustris"
101222,"Laudakia tuberculata"
101222,"Ablepharus himalayanus"
101222,"Japalura major"
101222,"Ablepharus sikimmensis"
101222,"Sinomicrurus macclellandi"
101222,"Rhabdophis himalayanus"
101222,"Herpetoreas platyceps"
101222,"Gloydius himalayanus"
101222,"Trimeresurus septentrionalis"
101222,"Boiga multifasciata"
101222,"Bungarus niger"
101222,"Trachischium fuscum"
101223,"Ptyas mucosa"
101223,"Boiga trigonata"
101223,"Amphiesma stolatum"
101223,"Coelognathus helena"
101223,"Bungarus caeruleus"
101223,"Hemidactylus brookii"
101223,"Indotyphlops braminus"
101223,"Sibynophis collaris"
101223,"Fowlea sanctijohannis"
101223,"Ovophis monticola"
101223,"Crocodylus palustris"
101223,"Laudakia tuberculata"
101223,"Ablepharus himalayanus"
101223,"Japalura major"
101223,"Ablepharus sikimmensis"
101223,"Sinomicrurus macclellandi"
101223,"Rhabdophis himalayanus"
101223,"Herpetoreas platyceps"
101223,"Gloydius himalayanus"
101223,"Trimeresurus septentrionalis"
101223,"Boiga multifasciata"
101223,"Bungarus niger"
101223,"Trachischium fuscum"
101224,"Ptyas mucosa"
101224,"Boiga trigonata"
101224,"Amphiesma stolatum"
101224,"Coelognathus helena"
101224,"Bungarus caeruleus"
101224,"Hemidactylus brookii"
101224,"Indotyphlops braminus"
101224,"Sibynophis collaris"
101224,"Fowlea sanctijohannis"
101224,"Elaphe hodgsonii"
101224,"Ovophis monticola"
101224,"Crocodylus palustris"
101224,"Laudakia tuberculata"
101224,"Ablepharus himalayanus"
101224,"Japalura major"
101224,"Ablepharus sikimmensis"
101224,"Sinomicrurus macclellandi"
101224,"Rhabdophis himalayanus"
101224,"Herpetoreas platyceps"
101224,"Gloydius himalayanus"
101224,"Trimeresurus septentrionalis"
101224,"Boiga multifasciata"
101224,"Bungarus niger"
101224,"Trachischium fuscum"
101225,"Ptyas mucosa"
101225,"Boiga trigonata"
101225,"Amphiesma stolatum"
101225,"Coelognathus helena"
101225,"Hemidactylus brookii"
101225,"Sibynophis collaris"
101225,"Fowlea sanctijohannis"
101225,"Elaphe hodgsonii"
101225,"Ovophis monticola"
101225,"Crocodylus palustris"
101225,"Laudakia tuberculata"
101225,"Ablepharus himalayanus"
101225,"Japalura major"
101225,"Ablepharus sikimmensis"
101225,"Sinomicrurus macclellandi"
101225,"Rhabdophis himalayanus"
101225,"Herpetoreas platyceps"
101225,"Gloydius himalayanus"
101225,"Trimeresurus septentrionalis"
101225,"Boiga multifasciata"
101225,"Bungarus niger"
101225,"Trachischium fuscum"
101226,"Ptyas mucosa"
101226,"Boiga trigonata"
101226,"Amphiesma stolatum"
101226,"Coelognathus helena"
101226,"Hemidactylus brookii"
101226,"Sibynophis collaris"
101226,"Fowlea sanctijohannis"
101226,"Elaphe hodgsonii"
101226,"Ovophis monticola"
101226,"Crocodylus palustris"
101226,"Laudakia tuberculata"
101226,"Ablepharus himalayanus"
101226,"Japalura major"
101226,"Ablepharus sikimmensis"
101226,"Sinomicrurus macclellandi"
101226,"Rhabdophis himalayanus"
101226,"Herpetoreas platyceps"
101226,"Gloydius himalayanus"
101226,"Trimeresurus septentrionalis"
101226,"Boiga multifasciata"
101226,"Oligodon erythrogaster"
101226,"Bungarus niger"
101226,"Trachischium fuscum"
101227,"Ptyas mucosa"
101227,"Boiga trigonata"
101227,"Amphiesma stolatum"
101227,"Coelognathus helena"
101227,"Hemidactylus brookii"
101227,"Sibynophis collaris"
101227,"Fowlea sanctijohannis"
101227,"Elaphe hodgsonii"
101227,"Ovophis monticola"
101227,"Crocodylus palustris"
101227,"Laudakia tuberculata"
101227,"Ablepharus himalayanus"
101227,"Japalura major"
101227,"Ablepharus sikimmensis"
101227,"Sinomicrurus macclellandi"
101227,"Rhabdophis himalayanus"
101227,"Herpetoreas platyceps"
101227,"Gloydius himalayanus"
101227,"Trimeresurus septentrionalis"
101227,"Boiga multifasciata"
101227,"Oligodon erythrogaster"
101227,"Bungarus niger"
101227,"Trachischium fuscum"
101228,"Ptyas mucosa"
101228,"Amphiesma stolatum"
101228,"Hemidactylus brookii"
101228,"Sibynophis collaris"
101228,"Fowlea sanctijohannis"
101228,"Elaphe hodgsonii"
101228,"Ovophis monticola"
101228,"Crocodylus palustris"
101228,"Laudakia tuberculata"
101228,"Ablepharus himalayanus"
101228,"Japalura major"
101228,"Sinomicrurus macclellandi"
101228,"Rhabdophis himalayanus"
101228,"Herpetoreas platyceps"
101228,"Gloydius himalayanus"
101228,"Trimeresurus septentrionalis"
101228,"Boiga multifasciata"
101228,"Oligodon erythrogaster"
101228,"Bungarus niger"
101228,"Trachischium fuscum"
101229,"Ptyas mucosa"
101229,"Amphiesma stolatum"
101229,"Hemidactylus brookii"
101229,"Sibynophis collaris"
101229,"Fowlea sanctijohannis"
101229,"Elaphe hodgsonii"
101229,"Ovophis monticola"
101229,"Crocodylus palustris"
101229,"Laudakia tuberculata"
101229,"Ablepharus himalayanus"
101229,"Japalura major"
101229,"Sinomicrurus macclellandi"
101229,"Rhabdophis himalayanus"
101229,"Herpetoreas platyceps"
101229,"Gloydius himalayanus"
101229,"Trimeresurus septentrionalis"
101229,"Boiga multifasciata"
101229,"Oligodon erythrogaster"
101229,"Bungarus niger"
101229,"Trachischium fuscum"
101230,"Ptyas mucosa"
101230,"Amphiesma stolatum"
101230,"Hemidactylus brookii"
101230,"Sibynophis collaris"
101230,"Fowlea sanctijohannis"
101230,"Elaphe hodgsonii"
101230,"Ovophis monticola"
101230,"Laudakia tuberculata"
101230,"Ablepharus himalayanus"
101230,"Japalura major"
101230,"Sinomicrurus macclellandi"
101230,"Rhabdophis himalayanus"
101230,"Herpetoreas platyceps"
101230,"Gloydius himalayanus"
101230,"Trimeresurus septentrionalis"
101230,"Boiga multifasciata"
101230,"Oligodon erythrogaster"
101230,"Trachischium fuscum"
101231,"Ptyas mucosa"
101231,"Amphiesma stolatum"
101231,"Hemidactylus brookii"
101231,"Sibynophis collaris"
101231,"Fowlea sanctijohannis"
101231,"Elaphe hodgsonii"
101231,"Ovophis monticola"
101231,"Laudakia tuberculata"
101231,"Ablepharus himalayanus"
101231,"Japalura major"
101231,"Ablepharus ladacensis"
101231,"Sinomicrurus macclellandi"
101231,"Trachischium tenuiceps"
101231,"Rhabdophis himalayanus"
101231,"Herpetoreas platyceps"
101231,"Gloydius himalayanus"
101231,"Trimeresurus septentrionalis"
101231,"Boiga multifasciata"
101231,"Oligodon erythrogaster"
101231,"Trachischium fuscum"
101232,"Ptyas mucosa"
101232,"Amphiesma stolatum"
101232,"Hemidactylus brookii"
101232,"Sibynophis collaris"
101232,"Pseudoxenodon macrops"
101232,"Fowlea sanctijohannis"
101232,"Elaphe hodgsonii"
101232,"Ovophis monticola"
101232,"Laudakia tuberculata"
101232,"Ablepharus himalayanus"
101232,"Japalura major"
101232,"Ablepharus ladacensis"
101232,"Sinomicrurus macclellandi"
101232,"Trachischium tenuiceps"
101232,"Rhabdophis himalayanus"
101232,"Herpetoreas platyceps"
101232,"Gloydius himalayanus"
101232,"Trimeresurus septentrionalis"
101232,"Boiga multifasciata"
101232,"Oligodon erythrogaster"
101232,"Trachischium fuscum"
101233,"Ptyas mucosa"
101233,"Amphiesma stolatum"
101233,"Hemidactylus brookii"
101233,"Sibynophis collaris"
101233,"Pseudoxenodon macrops"
101233,"Fowlea sanctijohannis"
101233,"Elaphe hodgsonii"
101233,"Ovophis monticola"
101233,"Laudakia tuberculata"
101233,"Ablepharus himalayanus"
101233,"Ablepharus ladacensis"
101233,"Sinomicrurus macclellandi"
101233,"Trachischium tenuiceps"
101233,"Rhabdophis himalayanus"
101233,"Gloydius himalayanus"
101233,"Trimeresurus septentrionalis"
101233,"Boiga multifasciata"
101233,"Oligodon erythrogaster"
101233,"Trachischium fuscum"
101234,"Ptyas mucosa"
101234,"Amphiesma stolatum"
101234,"Hemidactylus brookii"
101234,"Sibynophis collaris"
101234,"Pseudoxenodon macrops"
101234,"Fowlea sanctijohannis"
101234,"Elaphe hodgsonii"
101234,"Ovophis monticola"
101234,"Laudakia tuberculata"
101234,"Ablepharus himalayanus"
101234,"Ablepharus ladacensis"
101234,"Sinomicrurus macclellandi"
101234,"Trachischium tenuiceps"
101234,"Rhabdophis himalayanus"
101234,"Gloydius himalayanus"
101234,"Boiga multifasciata"
101234,"Oligodon erythrogaster"
101234,"Trachischium fuscum"
101235,"Ptyas mucosa"
101235,"Amphiesma stolatum"
101235,"Hemidactylus brookii"
101235,"Sibynophis collaris"
101235,"Pseudoxenodon macrops"
101235,"Fowlea sanctijohannis"
101235,"Elaphe hodgsonii"
101235,"Ovophis monticola"
101235,"Laudakia tuberculata"
101235,"Ablepharus ladacensis"
101235,"Phrynocephalus theobaldi"
101235,"Sinomicrurus macclellandi"
101235,"Trachischium tenuiceps"
101235,"Rhabdophis himalayanus"
101235,"Gloydius himalayanus"
101235,"Boiga multifasciata"
101235,"Oligodon erythrogaster"
101235,"Trachischium fuscum"
101236,"Ptyas mucosa"
101236,"Amphiesma stolatum"
101236,"Hemidactylus brookii"
101236,"Sibynophis collaris"
101236,"Pseudoxenodon macrops"
101236,"Fowlea sanctijohannis"
101236,"Elaphe hodgsonii"
101236,"Ovophis monticola"
101236,"Laudakia tuberculata"
101236,"Ablepharus ladacensis"
101236,"Phrynocephalus theobaldi"
101236,"Sinomicrurus macclellandi"
101236,"Trachischium tenuiceps"
101236,"Rhabdophis himalayanus"
101236,"Gloydius himalayanus"
101236,"Boiga multifasciata"
101236,"Trachischium fuscum"
101237,"Ptyas mucosa"
101237,"Amphiesma stolatum"
101237,"Hemidactylus brookii"
101237,"Sibynophis collaris"
101237,"Pseudoxenodon macrops"
101237,"Fowlea sanctijohannis"
101237,"Elaphe hodgsonii"
101237,"Ovophis monticola"
101237,"Laudakia tuberculata"
101237,"Ablepharus ladacensis"
101237,"Phrynocephalus theobaldi"
101237,"Sinomicrurus macclellandi"
101237,"Rhabdophis himalayanus"
101237,"Gloydius himalayanus"
101237,"Boiga multifasciata"
101237,"Trachischium fuscum"
101155,"Melanochelys tricarinata"
101155,"Melanochelys trijuga"
101155,"Morenia petersi"
101155,"Varanus bengalensis"
101155,"Ptyas mucosa"
101155,"Hemidactylus flaviviridis"
101155,"Calotes versicolor"
101155,"Eryx johnii"
101155,"Eublepharis macularius"
101155,"Cyclemys gemeli"
101155,"Fowlea piscator"
101155,"Oligodon arnensis"
101155,"Eutropis macularia"
101155,"Amphiesma stolatum"
101155,"Eryx conicus"
101155,"Coelognathus helena"
101155,"Riopa punctata"
101155,"Bungarus caeruleus"
101155,"Hemidactylus brookii"
101155,"Indotyphlops braminus"
101155,"Lycodon aulicus"
101155,"Daboia russelii"
101155,"Atretium schistosum"
101155,"Lycodon jara"
101155,"Ophiophagus hannah"
101155,"Sibynophis collaris"
101155,"Python molurus"
101155,"Fowlea sanctijohannis"
101155,"Eutropis dissimilis"
101155,"Sibynophis sagittarius"
101155,"Nilssonia gangetica"
101155,"Nilssonia hurum"
101155,"Pangshura tecta"
101155,"Pangshura tentoria"
101155,"Lissemys punctata"
101155,"Crocodylus palustris"
101155,"Naja naja"
101155,"Boiga westermanni"
101155,"Hardella thurjii"
101155,"Spalerosophis atriceps"
101155,"Ablepharus himalayanus"
101155,"Ablepharus sikimmensis"
101155,"Varanus flavescens"
101155,"Sitana sivalensis"
101155,"Batagur dhongoka"
101155,"Indotestudo elongata"
101155,"Coelognathus radiatus"
101155,"Argyrophis diardii"
101155,"Psammophis condanarus"
101155,"Gloydius himalayanus"
101155,"Sitana schleichi"
101155,"Ahaetulla nasuta"
101156,"Melanochelys tricarinata"
101156,"Melanochelys trijuga"
101156,"Morenia petersi"
101156,"Varanus bengalensis"
101156,"Ptyas mucosa"
101156,"Calotes versicolor"
101156,"Eryx johnii"
101156,"Eublepharis macularius"
101156,"Cyclemys gemeli"
101156,"Fowlea piscator"
101156,"Oligodon arnensis"
101156,"Eutropis macularia"
101156,"Amphiesma stolatum"
101156,"Eryx conicus"
101156,"Coelognathus helena"
101156,"Bungarus caeruleus"
101156,"Hemidactylus brookii"
101156,"Indotyphlops braminus"
101156,"Lycodon aulicus"
101156,"Atretium schistosum"
101156,"Lycodon jara"
101156,"Ophiophagus hannah"
101156,"Sibynophis collaris"
101156,"Fowlea sanctijohannis"
101156,"Riopa albopunctata"
101156,"Eutropis dissimilis"
101156,"Sibynophis sagittarius"
101156,"Ovophis monticola"
101156,"Pangshura smithii"
101156,"Nilssonia gangetica"
101156,"Nilssonia hurum"
101156,"Pangshura tecta"
101156,"Pangshura tentoria"
101156,"Lissemys punctata"
101156,"Crocodylus palustris"
101156,"Naja naja"
101156,"Boiga westermanni"
101156,"Hardella thurjii"
101156,"Spalerosophis atriceps"
101156,"Ablepharus himalayanus"
101156,"Ablepharus sikimmensis"
101156,"Varanus flavescens"
101156,"Sitana sivalensis"
101156,"Batagur dhongoka"
101156,"Indotestudo elongata"
101156,"Coelognathus radiatus"
101156,"Argyrophis diardii"
101156,"Herpetoreas platyceps"
101156,"Psammophis condanarus"
101156,"Gloydius himalayanus"
101156,"Oligodon kheriensis"
101156,"Ahaetulla nasuta"
101157,"Melanochelys tricarinata"
101157,"Melanochelys trijuga"
101157,"Morenia petersi"
101157,"Varanus bengalensis"
101157,"Ptyas mucosa"
101157,"Calotes versicolor"
101157,"Eryx johnii"
101157,"Eublepharis macularius"
101157,"Cyclemys gemeli"
101157,"Fowlea piscator"
101157,"Oligodon arnensis"
101157,"Eutropis macularia"
101157,"Amphiesma stolatum"
101157,"Eryx conicus"
101157,"Coelognathus helena"
101157,"Bungarus caeruleus"
101157,"Hemidactylus brookii"
101157,"Indotyphlops braminus"
101157,"Lycodon aulicus"
101157,"Atretium schistosum"
101157,"Lycodon jara"
101157,"Ophiophagus hannah"
101157,"Sibynophis collaris"
101157,"Fowlea sanctijohannis"
101157,"Eutropis dissimilis"
101157,"Sibynophis sagittarius"
101157,"Ovophis monticola"
101157,"Pangshura smithii"
101157,"Nilssonia gangetica"
101157,"Nilssonia hurum"
101157,"Pangshura tecta"
101157,"Pangshura tentoria"
101157,"Lissemys punctata"
101157,"Crocodylus palustris"
101157,"Naja naja"
101157,"Boiga westermanni"
101157,"Hardella thurjii"
101157,"Spalerosophis atriceps"
101157,"Ablepharus himalayanus"
101157,"Ablepharus sikimmensis"
101157,"Varanus flavescens"
101157,"Sitana sivalensis"
101157,"Batagur dhongoka"
101157,"Indotestudo elongata"
101157,"Coelognathus radiatus"
101157,"Argyrophis diardii"
101157,"Herpetoreas platyceps"
101157,"Psammophis condanarus"
101157,"Gloydius himalayanus"
101157,"Oligodon kheriensis"
101157,"Ahaetulla nasuta"
101158,"Melanochelys tricarinata"
101158,"Melanochelys trijuga"
101158,"Morenia petersi"
101158,"Varanus bengalensis"
101158,"Ptyas mucosa"
101158,"Boiga trigonata"
101158,"Calotes versicolor"
101158,"Eryx johnii"
101158,"Eublepharis macularius"
101158,"Cyclemys gemeli"
101158,"Fowlea piscator"
101158,"Oligodon arnensis"
101158,"Eutropis macularia"
101158,"Amphiesma stolatum"
101158,"Eryx conicus"
101158,"Coelognathus helena"
101158,"Bungarus caeruleus"
101158,"Hemidactylus brookii"
101158,"Indotyphlops braminus"
101158,"Lycodon aulicus"
101158,"Atretium schistosum"
101158,"Lycodon jara"
101158,"Ophiophagus hannah"
101158,"Sibynophis collaris"
101158,"Fowlea sanctijohannis"
101158,"Eutropis dissimilis"
101158,"Sibynophis sagittarius"
101158,"Ovophis monticola"
101158,"Pangshura smithii"
101158,"Nilssonia gangetica"
101158,"Nilssonia hurum"
101158,"Pangshura tecta"
101158,"Pangshura tentoria"
101158,"Lissemys punctata"
101158,"Crocodylus palustris"
101158,"Naja naja"
101158,"Boiga westermanni"
101158,"Hardella thurjii"
101158,"Spalerosophis atriceps"
101158,"Ablepharus himalayanus"
101158,"Ablepharus sikimmensis"
101158,"Varanus flavescens"
101158,"Sitana sivalensis"
101158,"Indotestudo elongata"
101158,"Coelognathus radiatus"
101158,"Argyrophis diardii"
101158,"Herpetoreas platyceps"
101158,"Psammophis condanarus"
101158,"Gloydius himalayanus"
101158,"Oligodon kheriensis"
101158,"Ahaetulla nasuta"
101159,"Melanochelys tricarinata"
101159,"Melanochelys trijuga"
101159,"Morenia petersi"
101159,"Varanus bengalensis"
101159,"Ptyas mucosa"
101159,"Boiga trigonata"
101159,"Calotes versicolor"
101159,"Eryx johnii"
101159,"Eublepharis macularius"
101159,"Cyclemys gemeli"
101159,"Fowlea piscator"
101159,"Oligodon arnensis"
101159,"Eutropis macularia"
101159,"Amphiesma stolatum"
101159,"Eryx conicus"
101159,"Coelognathus helena"
101159,"Bungarus caeruleus"
101159,"Hemidactylus brookii"
101159,"Indotyphlops braminus"
101159,"Lycodon aulicus"
101159,"Atretium schistosum"
101159,"Lycodon jara"
101159,"Ophiophagus hannah"
101159,"Sibynophis collaris"
101159,"Fowlea sanctijohannis"
101159,"Eutropis dissimilis"
101159,"Ovophis monticola"
101159,"Pangshura smithii"
101159,"Nilssonia gangetica"
101159,"Nilssonia hurum"
101159,"Pangshura tecta"
101159,"Lissemys punctata"
101159,"Crocodylus palustris"
101159,"Naja naja"
101159,"Boiga westermanni"
101159,"Hardella thurjii"
101159,"Spalerosophis atriceps"
101159,"Ablepharus himalayanus"
101159,"Ablepharus sikimmensis"
101159,"Varanus flavescens"
101159,"Sitana sivalensis"
101159,"Indotestudo elongata"
101159,"Coelognathus radiatus"
101159,"Argyrophis diardii"
101159,"Herpetoreas platyceps"
101159,"Psammophis condanarus"
101159,"Gloydius himalayanus"
101159,"Boiga multifasciata"
101159,"Oligodon kheriensis"
101159,"Ahaetulla nasuta"
101160,"Melanochelys tricarinata"
101160,"Melanochelys trijuga"
101160,"Morenia petersi"
101160,"Varanus bengalensis"
101160,"Ptyas mucosa"
101160,"Boiga trigonata"
101160,"Calotes versicolor"
101160,"Eryx johnii"
101160,"Eublepharis macularius"
101160,"Cyclemys gemeli"
101160,"Fowlea piscator"
101160,"Oligodon arnensis"
101160,"Eutropis macularia"
101160,"Amphiesma stolatum"
101160,"Eryx conicus"
101160,"Coelognathus helena"
101160,"Bungarus caeruleus"
101160,"Hemidactylus brookii"
101160,"Indotyphlops braminus"
101160,"Lycodon aulicus"
101160,"Atretium schistosum"
101160,"Lycodon jara"
101160,"Ophiophagus hannah"
101160,"Sibynophis collaris"
101160,"Fowlea sanctijohannis"
101160,"Eutropis dissimilis"
101160,"Ovophis monticola"
101160,"Pangshura smithii"
101160,"Nilssonia gangetica"
101160,"Nilssonia hurum"
101160,"Pangshura tecta"
101160,"Lissemys punctata"
101160,"Crocodylus palustris"
101160,"Naja naja"
101160,"Boiga westermanni"
101160,"Hardella thurjii"
101160,"Spalerosophis atriceps"
101160,"Laudakia tuberculata"
101160,"Ablepharus himalayanus"
101160,"Ablepharus sikimmensis"
101160,"Varanus flavescens"
101160,"Indotestudo elongata"
101160,"Coelognathus radiatus"
101160,"Argyrophis diardii"
101160,"Rhabdophis himalayanus"
101160,"Herpetoreas platyceps"
101160,"Psammophis condanarus"
101160,"Gloydius himalayanus"
101160,"Boiga multifasciata"
101160,"Oligodon kheriensis"
101160,"Ahaetulla nasuta"
101161,"Melanochelys tricarinata"
101161,"Melanochelys trijuga"
101161,"Morenia petersi"
101161,"Varanus bengalensis"
101161,"Ptyas mucosa"
101161,"Boiga trigonata"
101161,"Calotes versicolor"
101161,"Eryx johnii"
101161,"Eublepharis macularius"
101161,"Cyclemys gemeli"
101161,"Fowlea piscator"
101161,"Oligodon arnensis"
101161,"Eutropis macularia"
101161,"Amphiesma stolatum"
101161,"Eryx conicus"
101161,"Coelognathus helena"
101161,"Bungarus caeruleus"
101161,"Hemidactylus brookii"
101161,"Indotyphlops braminus"
101161,"Lycodon aulicus"
101161,"Atretium schistosum"
101161,"Lycodon jara"
101161,"Ophiophagus hannah"
101161,"Sibynophis collaris"
101161,"Fowlea sanctijohannis"
101161,"Eutropis dissimilis"
101161,"Ovophis monticola"
101161,"Pangshura smithii"
101161,"Nilssonia gangetica"
101161,"Nilssonia hurum"
101161,"Pangshura tecta"
101161,"Lissemys punctata"
101161,"Crocodylus palustris"
101161,"Naja naja"
101161,"Boiga westermanni"
101161,"Hardella thurjii"
101161,"Spalerosophis atriceps"
101161,"Laudakia tuberculata"
101161,"Ablepharus himalayanus"
101161,"Ablepharus sikimmensis"
101161,"Varanus flavescens"
101161,"Indotestudo elongata"
101161,"Coelognathus radiatus"
101161,"Argyrophis diardii"
101161,"Rhabdophis himalayanus"
101161,"Herpetoreas platyceps"
101161,"Psammophis condanarus"
101161,"Gloydius himalayanus"
101161,"Trimeresurus septentrionalis"
101161,"Boiga multifasciata"
101161,"Oligodon kheriensis"
101161,"Ahaetulla nasuta"
101162,"Melanochelys tricarinata"
101162,"Melanochelys trijuga"
101162,"Morenia petersi"
101162,"Varanus bengalensis"
101162,"Ptyas mucosa"
101162,"Boiga trigonata"
101162,"Calotes versicolor"
101162,"Eryx johnii"
101162,"Eublepharis macularius"
101162,"Cyclemys gemeli"
